set,index,k,QQ,xB,t,phi,F,sigmaF,errF,F1,F2,ReH,ReE,ReHtilde,dvcs
59,5,8.521,5.65,0.617,-1.18956,82.5,0.00037,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,6,8.521,5.65,0.617,-1.18956,97.5,0.00038,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,7,8.521,5.65,0.617,-1.18956,112.5,0.00038,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,8,8.521,5.65,0.617,-1.18956,127.5,0.00037,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,9,8.521,5.65,0.617,-1.18956,142.5,0.00038,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,10,8.521,5.65,0.617,-1.18956,157.5,0.00039,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,11,8.521,5.65,0.617,-1.18956,172.5,0.00038,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,12,8.521,5.65,0.617,-1.18956,187.5,0.00037,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,13,8.521,5.65,0.617,-1.18956,202.5,0.00035,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,14,8.521,5.65,0.617,-1.18956,217.5,0.00033,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,15,8.521,5.65,0.617,-1.18956,232.5,0.00037,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,16,8.521,5.65,0.617,-1.18956,247.5,0.00037,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,17,8.521,5.65,0.617,-1.18956,262.5,0.00041,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,18,8.521,5.65,0.617,-1.18956,277.5,0.0004,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,19,8.521,5.65,0.617,-1.18956,292.5,0.00043,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,20,8.521,5.65,0.617,-1.18956,307.5,0.00044,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,21,8.521,5.65,0.617,-1.18956,322.5,0.0005,2e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,22,8.521,5.65,0.617,-1.18956,337.5,0.00053,3e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
59,23,8.521,5.65,0.617,-1.18956,352.5,0.00057,3e-05,0.05,0.20106,0.20764,-1.1558,0.83509,0.24078,0.00031
60,0,8.521,5.66,0.616,-1.3732,7.5,0.00044,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,1,8.521,5.66,0.616,-1.3732,22.5,0.0005,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,2,8.521,5.66,0.616,-1.3732,37.5,0.00047,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,3,8.521,5.66,0.616,-1.3732,52.5,0.0004,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,4,8.521,5.66,0.616,-1.3732,67.5,0.00036,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,5,8.521,5.66,0.616,-1.3732,82.5,0.00034,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,6,8.521,5.66,0.616,-1.3732,97.5,0.00034,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,7,8.521,5.66,0.616,-1.3732,112.5,0.00028,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,8,8.521,5.66,0.616,-1.3732,127.5,0.00029,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,9,8.521,5.66,0.616,-1.3732,142.5,0.00033,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,10,8.521,5.66,0.616,-1.3732,157.5,0.00029,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,11,8.521,5.66,0.616,-1.3732,172.5,0.00031,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,12,8.521,5.66,0.616,-1.3732,187.5,0.00031,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,13,8.521,5.66,0.616,-1.3732,202.5,0.00028,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,14,8.521,5.66,0.616,-1.3732,217.5,0.0003,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,15,8.521,5.66,0.616,-1.3732,232.5,0.00031,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,16,8.521,5.66,0.616,-1.3732,247.5,0.00033,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,17,8.521,5.66,0.616,-1.3732,262.5,0.00031,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,18,8.521,5.66,0.616,-1.3732,277.5,0.00034,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,19,8.521,5.66,0.616,-1.3732,292.5,0.00036,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,20,8.521,5.66,0.616,-1.3732,307.5,0.00037,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,21,8.521,5.66,0.616,-1.3732,322.5,0.00042,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,22,8.521,5.66,0.616,-1.3732,337.5,0.00044,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
60,23,8.521,5.66,0.616,-1.3732,352.5,0.00046,2e-05,0.05,0.17252,0.17005,-1.07007,0.72997,0.17302,0.00027
61,0,10.591,8.44,0.608,-0.7911,7.5,0.00042,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,1,10.591,8.44,0.608,-0.7911,22.5,0.00039,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,2,10.591,8.44,0.608,-0.7911,37.5,0.0004,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,3,10.591,8.44,0.608,-0.7911,52.5,0.00038,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,4,10.591,8.44,0.608,-0.7911,67.5,0.00039,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,5,10.591,8.44,0.608,-0.7911,82.5,0.00036,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,6,10.591,8.44,0.608,-0.7911,97.5,0.00036,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,7,10.591,8.44,0.608,-0.7911,112.5,0.00035,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,8,10.591,8.44,0.608,-0.7911,127.5,0.00033,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,9,10.591,8.44,0.608,-0.7911,142.5,0.00031,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,10,10.591,8.44,0.608,-0.7911,157.5,0.00033,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,11,10.591,8.44,0.608,-0.7911,172.5,0.0003,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,12,10.591,8.44,0.608,-0.7911,187.5,0.00031,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,13,10.591,8.44,0.608,-0.7911,202.5,0.00031,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,14,10.591,8.44,0.608,-0.7911,217.5,0.00033,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,15,10.591,8.44,0.608,-0.7911,232.5,0.00032,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,16,10.591,8.44,0.608,-0.7911,247.5,0.00033,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,17,10.591,8.44,0.608,-0.7911,262.5,0.00033,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,18,10.591,8.44,0.608,-0.7911,277.5,0.00033,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,19,10.591,8.44,0.608,-0.7911,292.5,0.00036,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,20,10.591,8.44,0.608,-0.7911,307.5,0.00041,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,21,10.591,8.44,0.608,-0.7911,322.5,0.00043,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,22,10.591,8.44,0.608,-0.7911,337.5,0.00039,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
61,23,10.591,8.44,0.608,-0.7911,352.5,0.00042,2e-05,0.05,0.29424,0.34447,-1.40282,1.15851,0.44783,0.00012
62,0,10.591,8.45,0.609,-0.91204,7.5,0.0004,2e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,1,10.591,8.45,0.609,-0.91204,22.5,0.00035,2e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,2,10.591,8.45,0.609,-0.91204,37.5,0.00037,2e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,3,10.591,8.45,0.609,-0.91204,52.5,0.00032,2e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,4,10.591,8.45,0.609,-0.91204,67.5,0.00031,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,5,10.591,8.45,0.609,-0.91204,82.5,0.00031,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,6,10.591,8.45,0.609,-0.91204,97.5,0.00024,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,7,10.591,8.45,0.609,-0.91204,112.5,0.00025,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,8,10.591,8.45,0.609,-0.91204,127.5,0.00023,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,9,10.591,8.45,0.609,-0.91204,142.5,0.00023,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,10,10.591,8.45,0.609,-0.91204,157.5,0.00023,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,11,10.591,8.45,0.609,-0.91204,172.5,0.00024,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,12,10.591,8.45,0.609,-0.91204,187.5,0.00021,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,13,10.591,8.45,0.609,-0.91204,202.5,0.00022,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,14,10.591,8.45,0.609,-0.91204,217.5,0.00023,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,15,10.591,8.45,0.609,-0.91204,232.5,0.00024,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,16,10.591,8.45,0.609,-0.91204,247.5,0.00026,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,17,10.591,8.45,0.609,-0.91204,262.5,0.00027,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,18,10.591,8.45,0.609,-0.91204,277.5,0.00026,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,19,10.591,8.45,0.609,-0.91204,292.5,0.0003,1e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,20,10.591,8.45,0.609,-0.91204,307.5,0.00032,2e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,21,10.591,8.45,0.609,-0.91204,322.5,0.00034,2e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,22,10.591,8.45,0.609,-0.91204,337.5,0.00033,2e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
62,23,10.591,8.45,0.609,-0.91204,352.5,0.00036,2e-05,0.05,0.25996,0.29168,-1.3248,1.04289,0.37039,0.00011
63,0,10.591,8.48,0.611,-1.03708,7.5,0.00033,2e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,1,10.591,8.48,0.611,-1.03708,22.5,0.00032,2e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,2,10.591,8.48,0.611,-1.03708,37.5,0.00029,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,3,10.591,8.48,0.611,-1.03708,52.5,0.00026,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,4,10.591,8.48,0.611,-1.03708,67.5,0.00024,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,5,10.591,8.48,0.611,-1.03708,82.5,0.00023,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,6,10.591,8.48,0.611,-1.03708,97.5,0.0002,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,7,10.591,8.48,0.611,-1.03708,112.5,0.00019,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,8,10.591,8.48,0.611,-1.03708,127.5,0.00018,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,9,10.591,8.48,0.611,-1.03708,142.5,0.00018,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,10,10.591,8.48,0.611,-1.03708,157.5,0.00019,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,11,10.591,8.48,0.611,-1.03708,172.5,0.00017,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,12,10.591,8.48,0.611,-1.03708,187.5,0.00017,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,13,10.591,8.48,0.611,-1.03708,202.5,0.00019,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,14,10.591,8.48,0.611,-1.03708,217.5,0.00016,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,15,10.591,8.48,0.611,-1.03708,232.5,0.00018,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,16,10.591,8.48,0.611,-1.03708,247.5,0.00019,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,17,10.591,8.48,0.611,-1.03708,262.5,0.00019,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,18,10.591,8.48,0.611,-1.03708,277.5,0.00023,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,19,10.591,8.48,0.611,-1.03708,292.5,0.00025,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,20,10.591,8.48,0.611,-1.03708,307.5,0.00027,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,21,10.591,8.48,0.611,-1.03708,322.5,0.0003,1e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,22,10.591,8.48,0.611,-1.03708,337.5,0.00031,2e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
63,23,10.591,8.48,0.611,-1.03708,352.5,0.00032,2e-05,0.05,0.23056,0.24866,-1.248,0.94065,0.30415,0.0001
64,0,10.591,8.5,0.613,-1.1631,7.5,0.00026,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,1,10.591,8.5,0.613,-1.1631,22.5,0.00026,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,2,10.591,8.5,0.613,-1.1631,37.5,0.00023,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,3,10.591,8.5,0.613,-1.1631,52.5,0.00021,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,4,10.591,8.5,0.613,-1.1631,67.5,0.00018,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,5,10.591,8.5,0.613,-1.1631,82.5,0.00017,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,6,10.591,8.5,0.613,-1.1631,97.5,0.00016,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,7,10.591,8.5,0.613,-1.1631,112.5,0.00016,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,8,10.591,8.5,0.613,-1.1631,127.5,0.00016,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,9,10.591,8.5,0.613,-1.1631,142.5,0.00014,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,10,10.591,8.5,0.613,-1.1631,157.5,0.00016,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,11,10.591,8.5,0.613,-1.1631,172.5,0.00013,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,12,10.591,8.5,0.613,-1.1631,187.5,0.00014,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,13,10.591,8.5,0.613,-1.1631,202.5,0.00014,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,14,10.591,8.5,0.613,-1.1631,217.5,0.00016,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,15,10.591,8.5,0.613,-1.1631,232.5,0.00016,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,16,10.591,8.5,0.613,-1.1631,247.5,0.00015,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,17,10.591,8.5,0.613,-1.1631,262.5,0.00017,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,18,10.591,8.5,0.613,-1.1631,277.5,0.00017,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,19,10.591,8.5,0.613,-1.1631,292.5,0.00021,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,20,10.591,8.5,0.613,-1.1631,307.5,0.0002,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,21,10.591,8.5,0.613,-1.1631,322.5,0.00024,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,22,10.591,8.5,0.613,-1.1631,337.5,0.00025,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
64,23,10.591,8.5,0.613,-1.1631,352.5,0.00027,1e-05,0.05,0.20576,0.21402,-1.17656,0.85209,0.24813,9e-05
65,0,10.591,8.51,0.613,-1.3282,7.5,0.00021,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,1,10.591,8.51,0.613,-1.3282,22.5,0.0002,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,2,10.591,8.51,0.613,-1.3282,37.5,0.00019,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,3,10.591,8.51,0.613,-1.3282,52.5,0.00016,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,4,10.591,8.51,0.613,-1.3282,67.5,0.00016,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,5,10.591,8.51,0.613,-1.3282,82.5,0.00014,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,6,10.591,8.51,0.613,-1.3282,97.5,0.00012,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,7,10.591,8.51,0.613,-1.3282,112.5,0.00013,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,8,10.591,8.51,0.613,-1.3282,127.5,0.00012,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,9,10.591,8.51,0.613,-1.3282,142.5,0.00013,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,10,10.591,8.51,0.613,-1.3282,157.5,0.00011,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,11,10.591,8.51,0.613,-1.3282,172.5,0.00011,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,12,10.591,8.51,0.613,-1.3282,187.5,0.00011,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,13,10.591,8.51,0.613,-1.3282,202.5,0.00011,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,14,10.591,8.51,0.613,-1.3282,217.5,0.00011,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,15,10.591,8.51,0.613,-1.3282,232.5,0.00012,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,16,10.591,8.51,0.613,-1.3282,247.5,0.00012,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,17,10.591,8.51,0.613,-1.3282,262.5,0.00013,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,18,10.591,8.51,0.613,-1.3282,277.5,0.00013,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,19,10.591,8.51,0.613,-1.3282,292.5,0.00014,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,20,10.591,8.51,0.613,-1.3282,307.5,0.00017,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,21,10.591,8.51,0.613,-1.3282,322.5,0.00017,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,22,10.591,8.51,0.613,-1.3282,337.5,0.00023,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
65,23,10.591,8.51,0.613,-1.3282,352.5,0.00023,1e-05,0.05,0.17892,0.1783,-1.09557,0.75382,0.18526,8e-05
84,0,5.75,1.45,0.184,-0.11,7.85,4.76147,0.23288,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,1,5.75,1.45,0.184,-0.11,22.93,3.80093,0.19647,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,2,5.75,1.45,0.184,-0.11,37.42,3.26022,0.15141,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,3,5.75,1.45,0.184,-0.11,52.08,2.30415,0.11235,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,4,5.75,1.45,0.184,-0.11,67.09,1.5994,0.0831,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,5,5.75,1.45,0.184,-0.11,82.13,1.26873,0.06294,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,6,5.75,1.45,0.184,-0.11,97.17,0.96967,0.04929,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,7,5.75,1.45,0.184,-0.11,112.21,0.78032,0.04008,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,8,5.75,1.45,0.184,-0.11,127.27,0.65887,0.03389,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,9,5.75,1.45,0.184,-0.11,142.33,0.59178,0.02986,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,10,5.75,1.45,0.184,-0.11,157.39,0.57878,0.02742,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,11,5.75,1.45,0.184,-0.11,172.46,0.51767,0.02628,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,12,5.75,1.45,0.184,-0.11,187.54,0.53758,0.02628,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,13,5.75,1.45,0.184,-0.11,202.61,0.57341,0.02742,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,14,5.75,1.45,0.184,-0.11,217.67,0.6027,0.02986,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,15,5.75,1.45,0.184,-0.11,232.73,0.67234,0.03389,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,16,5.75,1.45,0.184,-0.11,247.79,0.85145,0.04008,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,17,5.75,1.45,0.184,-0.11,262.83,0.99045,0.04929,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,18,5.75,1.45,0.184,-0.11,277.87,1.23681,0.06294,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,19,5.75,1.45,0.184,-0.11,292.91,1.5732,0.0831,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,20,5.75,1.45,0.184,-0.11,307.92,2.44094,0.11235,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,21,5.75,1.45,0.184,-0.11,322.58,2.9054,0.15141,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,22,5.75,1.45,0.184,-0.11,337.07,3.65542,0.19647,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
84,23,5.75,1.45,0.184,-0.11,352.15,4.41048,0.23288,0.05,0.77206,1.28727,-3.01669,2.39131,1.94938,0.07616
96,0,5.75,1.64,0.214,-0.11,7.48,1.8216,0.09835,0.05,0.77206,1.28727,-2.91571,2.39131,1.87416,0.05197
96,1,5.75,1.64,0.214,-0.11,22.34,1.77401,0.08802,0.05,0.77206,1.28727,-2.91571,2.39131,1.87416,0.05197
96,2,5.75,1.64,0.214,-0.11,37.19,1.45427,0.07268,0.05,0.77206,1.28727,-2.91571,2.39131,1.87416,0.05197
96,3,5.75,1.64,0.214,-0.11,52.16,1.04708,0.05743,0.05,0.77206,1.28727,-2.91571,2.39131,1.87416,0.05197
96,4,5.75,1.64,0.214,-0.11,67.15,0.87503,0.04485,0.05,0.77206,1.28727,-2.91571,2.39131,1.87416,0.05197
96,5,5.75,1.64,0.214,-0.11,82.16,0.68171,0.03534,0.05,0.77206,1.28727,-2.91571,2.39131,1.87416,0.05197
96,6,5.75,1.64,0.214,-0.11,97.19,0.56942,0.02843,0.05,0.77206,1.28727,-2.91571,2.39131,1.87416,0.05197
96,7,5.75,1.64,0.214,-0.11,112.23,0.46072,0.02351,0.05,0.77206,1.28727,-2.91571,2.39131,1.87416,0.05197
96,8,5.75,1.64,0.214,-0.11,127.27,0.42166,0.0201,0.05,0.77206,1.28727,-2.91571,2.39131,1.87416,0.05197
96,9,5.75,1.64,0.214,-0.11,142.33,0.3616,0.01781,0.05,0.77206,1.28727,-2.91571,2.39131,1.87416,0.05197
